Azulejo-Código,Procedência,Fábrica,Dimensão-Formato,"Material, Técnica de Fabricação e Decorativa",Endereço,Bairro,Uso-Aplicação,Altura,Largura,latitude,longitude
Azulejo-PD 36-1-1,Alemanha,Villeroy & Boch,"14,5 x 14,5 cm",Cerâmica e vidrado Transferência ou impressão,"Rua Portugal n 93, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.5,14.5,-1.4068322,-48.4530458
Azulejo-PD 36-1-2,Alemanha,Villeroy & Boch,"14,6 x 14,6 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa 14 de Abril n 1561, Belém, Pará, Brasil",São Brás/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.6,14.6,-1.4601671,-48.471977
Azulejo-PD 37-1-1,Alemanha,Villeroy & Boch,"15,4 x 15,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Quintino Bocaiúva n 1423, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.4,15.4,-0.7490741,-48.0223579
Azulejo-PD 38-1-1,,Semelhante ao Padrão da Villroy & Boch - Mettlach - n° do Catálogo 71,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Tomazia Perdigão n 248, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4570552,-48.5028955
Azulejo-PD 39-1-1,,,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Padre Eutiquio n 1367, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4693734,-48.4791116
Azulejo-PD 40-1-1,,,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Benjamin Constant n 1009, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4560558,-48.4880639
Azulejo-PI 3-1-1,Portugal,Carvalhinho,"10,9 x 10,9 cm",Cerâmica e vidrado Estampilha,"Avenida Conselheiro Furtado n 456, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.9,10.9,-1.4564462,-48.4809709
Azulejo-PI 4-1-1,,,"15,1 x 15,1 cm",Cerâmica e vidrado Estampilha,"Avenida Generalíssimo Deodoro n 1130, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.1,15.1,-1.4445448,-48.4828512
Azulejo-PI 5-1-1,,,"15,1 x 15,1 cm",Cerâmica e vidrado Estampilha,"Avenida Generalíssimo Deodoro n 384, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.1,15.1,-1.441101143159871,-48.48063069576632
Azulejo-PI 5-1-1,,,"15,1 x 15,1 cm",Cerâmica e vidrado Estampilha,"Avenida Gentil Bittencourt n 49, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.1,15.1,-1.4551255,-48.4815877
Azulejo-PI 5-1-1,,,"15,1 x 15,1 cm",Cerâmica e vidrado Estampilha,"Travessa Major Joaquim Távora n 503, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.1,15.1,-1.4576985,-48.5049259
Azulejo-PI 5-1-1,,,"15,1 x 15,1 cm",Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 125, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.1,15.1,-1.4450958,-48.4902637
Azulejo-PI 6-1-1,,,"15,2 x 15,2 cm",Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 1343, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4444221,-48.4893984
Azulejo-PI 7-1-1,,,"15,2 x 15,2 cm",Cerâmica e vidrado Estampilha,"Rua Senador Manoel Barata n 1343, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4444221,-48.4893984
Azulejo-PI 7-1-1,,,"15,2 x 15,2 cm",Cerâmica e vidrado Estampilha,"Rua Tiradentes n 514, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4464389,-48.4881671
Azulejo-PMR 1-1-1,Provavelmente Alemanha,Semelhante a Villeroy & Boch Mosaik Fabrik in Mettlach,"15,3 x 15,3 cm",Cerâmica e vidrado Meio-relevo,"Travessa Campos Sales n 280, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.3,15.3,-1.4543075,-48.4978101
Azulejo-PMR 7-1-1,Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach,"17,5 x 17,5 cm",Cerâmica e vidrado Meio-relevo,"Rua Senador Manoel Barata n 284, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.5,17.5,-1.4450958,-48.4902637
Azulejo-PMR 7-1-1,Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach,"17,5 x 17,5 cm",Cerâmica e vidrado Meio-relevo,"Rua Senador Manoel Barata n 298, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.5,17.5,-1.4450958,-48.4902637
Azulejo-PMR 7-1-1,Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach,"17,5 x 17,5 cm",Cerâmica e vidrado Meio-relevo,"Rua Dr. Assis n 586, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.5,17.5,-1.4619831,-48.5044123
Azulejo-PMR 7-1-1,Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach,"17,5 x 17,5 cm",Cerâmica e vidrado Meio-relevo,"Travessa Padre Eutiquio n 298, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.5,17.5,-1.4693734,-48.4791116
Azulejo-PMR 7-1-1,Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach,"17,5 x 17,5 cm",Cerâmica e vidrado Meio-relevo,"Avenida Alcindo Cacela n 1518, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.5,17.5,-1.440319,-48.4786833
Azulejo-PMR 8-1-1,,Servais Werke A.G. Ehrang,15 x 15 cm,Cerâmica e vidrado Meio-relevo,"Travessa Quintino Bocaiúva n 1455, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-0.7490741,-48.0223579
Azulejo-PMR 9-1-1,Portugal,A.A.Costa & C Fa das Devezas (Transição século XIX/XX),,Cerâmica e vidrado Meio-relevo,"Travessa São Francisco n 60, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4600087,-48.4966468
Azulejo-PMR 15-1-1,,,,Cerâmica e vidrado Meio-relevo,"Travessa Rui Barbosa n 792, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4567183,-48.486724
Azulejo-PMR 16-1-1,Portugal,Real Fábrica de Louça - Sacavém - Gilmar & Cia n° 14,"15,5 x 15,5 cm",Cerâmica e vidrado Meio-relevo,"Avenida Gentil Bittencourt n 1537, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.5,15.5,-1.4546616,-48.4608888
Azulejo-PMR 17-1-1,,,,Cerâmica e vidrado Meio-relevo,"Travessa Dom Pedro n 514, Belém, Pará, Brasil",Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4357572,-48.4914096
Azulejo-PMR 18-1-1,,,,Cerâmica e vidrado Meio-relevo,"Avenida Nazaré n 725, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4520714,-48.4791354
Azulejo-PMR 18-1-1,,,,Cerâmica e vidrado Meio-relevo,"Travessa Quintíno Bocaiúva n 1455, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-0.7490741,-48.0223579
Azulejo-PMR 19-1-1,,,,Cerâmica e vidrado Meio-relevo,"Avenida Nazaré n 725, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4520714,-48.4791354
Azulejo-PMR 19-1-1,,,,Cerâmica e vidrado Meio-relevo,"Travessa Quintíno Bocaiúva n 1455, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-0.7490741,-48.0223579
Azulejo-PMR 22-1-1,,,,Cerâmica e vidrado Meio-relevo,"Travessa Frutuoso Guimarães n 90, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4510368,-48.5010789
Azulejo-PR 1-1-4,Porto/Portugal,Massarelos,"13,5 x 13,5 cm",Cerâmica e vidrado Relêvo,"Travessa Campos Sales n 573, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4543075,-48.4978101
Azulejo-PR 1-1-5,Porto/Portugal,Massarelos ou Devezas,"13,7 x 13,7 cm",Cerâmica e vidrado Relêvo,"Travessa Rui Barbosa n 701, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.7,13.7,-1.9615324,-48.1932456
Azulejo-PR 6-1-1,Sacavém/Portugal,Massarelos ou Devezas ou Santo Antonio do Vale da Piedade,13 x 13 cm,Cerâmica e vidrado Relêvo,"Rua 15 de Novembro n 319, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13,13,-1.1615771,-48.4688459
Azulejo-PR 7-1-1,Porto/Portugal,Massarelos ou Devezas,14 x 14 cm,Cerâmica e vidrado Relêvo,"Travessa Frutuoso Guimarães n 611, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4510368,-48.5010789
Azulejo-PR 9-1-1,,,,Cerâmica e vidrado Relêvo,"Avenida Presidente Vargas n 790, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4504167745797372,-48.49707031625408
Azulejo-PR 10-1-1,,,,Cerâmica e vidrado Relêvo,"Avenida Padre Eutiquio n 2030, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4747097,-48.4719328
Azulejo-Pmq 1-1-1,Portugal,,"13,5 x 13,5 cm",Cerâmica e vidrado Marmoreado,"Travessa Benjamin Constant n 1416, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4560558,-48.4880639
Azulejo-Pmq 2-1-1,Portugal,,"13,5 x 13,5 cm",Cerâmica e vidrado Marmoreado,"Rua tomazia Perdigão n 62, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4570552,-48.5028955
Azulejo-Pmq 3-1-1,,,,Cerâmica e vidrado Marmoreado,"Avenida Governador José Malcher n 459, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4520293,-48.493545
Azulejo-Pmq 3-1-1,,,,Cerâmica e vidrado Marmoreado,"Avenida Governador José Malcher n 884, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4482988,-48.4665585
Azulejo-Pmr 1-2-2,Porto/Portugal,"Antonio Almeida & Cia.
Vila Nova de Gaia","17,5 x 17,5 cm",Cerâmica e vidrado Marmoreado,"Rua Dr. Assis n 586, Belém, Pará, Brasil",Cidade Velha/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.5,17.5,-1.4619831,-48.5044123
Azulejo-Pmr 1-2-2,Porto/Portugal,"Antonio Almeida & Cia.
Vila Nova de Gaia","17,5 x 17,5 cm",Cerâmica e vidrado Marmoreado,"Avenida 16 de Novembro n 41, Belém, Pará, Brasil",Cidade Velha/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.5,17.5,-1.1220148,-48.3928996
Azulejo-Pmr 1-3-3,Portugal,,"17 x 8,5 cm",Cerâmica e vidrado Marmoreado,"Avenida Conselheiro Furtado n 1885, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17,8.5,-1.4631195,-48.4949718
Azulejo-Pmr 1-3-3,Portugal,,"17 x 8,5 cm",Cerâmica e vidrado Marmoreado,"Travessa são Francisco n 60, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17,8.5,-1.4600087,-48.4966468
Azulejo-Pmr 2-1-1(Branco),,,,Cerâmica e vidrado Marmoreado,"Rua Gaspar Viana n 184, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4465048,-48.4949554
Azulejo-Pmr 2-1-1(Branco),,,,Cerâmica e vidrado Marmoreado,"Rua Gaspar Viana n 190, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4493257232594352,-48.498082384360394
Azulejo-Plr 1 (Branco Leitoso),,,,Cerâmica e vidrado Liso,"Avenida Nazaré n 154, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4522349,-48.484785
Azulejo-Plr 1 (Branco Leitoso),,,,Cerâmica e vidrado Liso,"Avenida Nazaré n 166, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4537354,-48.4912491
Azulejo-Plr 2 (Marfim),,,"15,3 x 10 cm",Cerâmica e vidrado Liso,"Travessa Campos Sales n 280, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.3,10,-1.4543075,-48.4978101
Azulejo-Plr 3-1 (Marfim),,,18 x12 cm,Cerâmica e vidrado Liso e bisotado,"Travessa Castelo Branco n 1258, Belém, Pará, Brasil",São Brás/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",18,12,-1.4612954,-48.4705934
Azulejo-Plr 3-1 (Marfim),,,18 x12 cm,Cerâmica e vidrado Liso e bisotado,"Travessa São Francisco n 60, Belém, Pará, Brasil",São Brás/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",18,12,-1.4600087,-48.4966468
Azulejo-Plr 3-2 (Verde Musgo),,,18 x12 cm,Cerâmica e vidrado Liso e bisotado,"Travessa Castelo Branco n 1258, Belém, Pará, Brasil",São Brás/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",18,12,-1.4612954,-48.4705934
Azulejo-Plr 3-2 (Verde Musgo),,,18 x12 cm,Cerâmica e vidrado Liso e bisotado,"Travessa São Francisco n 60, Belém, Pará, Brasil",São Brás/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",18,12,-1.4600087,-48.4966468
Azulejo-Plr 4 (Verde),,,18 x12 cm,Cerâmica e vidrado Liso e bisotado,"Rua 15 de Novembro n 167, Belém, Pará, Brasil",São Brás/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",18,12,-1.1615771,-48.4688459
Azulejo-Plr 4 (Verde),,,18 x12 cm,Cerâmica e vidrado Liso e bisotado,"Rua 15 de Novembro n 171, Belém, Pará, Brasil",São Brás/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",18,12,-1.1615771,-48.4688459
Azulejo-Plr 4 (Verde),,,18 x12 cm,Cerâmica e vidrado Liso e bisotado,"Travessa são Francisco n 60, Belém, Pará, Brasil",São Brás/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",18,12,-1.4600087,-48.4966468
Azulejo-Plr 5-1,,,"17,8 x 12,4 cm",Cerâmica e vidrado Liso,"Avenida Conselheiro Furtado n 723, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.8,12.4,-1.4562079,-48.4705933
Azulejo-Plr 5-1,,,"17,8 x 12,4 cm",Cerâmica e vidrado Liso,"Avenida Conselheiro Furtado n 731, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.8,12.4,-1.4562079,-48.4705933
Azulejo-Plr 5-2,,,"17,8 x 12,4 cm",Cerâmica e vidrado Liso,"Avenida Conselheiro Furtado n 723, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.8,12.4,-1.4562079,-48.4705933
Azulejo-Plr 5-2,,,"17,8 x 12,4 cm",Cerâmica e vidrado Liso,"Avenida Conselheiro Furtado n 731, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.8,12.4,-1.4562079,-48.4705933
Azulejo-Plr 5-2,,,"17,8 x 12,4 cm",Cerâmica e vidrado Liso,"Avenida Nazaré n 154, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.8,12.4,-1.4522349,-48.484785
Azulejo-Plr 5-2,,,"17,8 x 12,4 cm",Cerâmica e vidrado Liso,"Avenida Nazaré n 166, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.8,12.4,-1.4537354,-48.4912491
Azulejo-Plr 5-2,,,"17,8 x 12,4 cm",Cerâmica e vidrado Liso,"Travessa Presidente Pernambuco n 204, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",17.8,12.4,-1.4594248,-48.4902092
Azulejo-Plr 6 (Verde),Sacavém/Portugal,Real Fábrica de Louça - Sacavém - Gilmar & Cia n° 14,"15,5 x 15 cm",Cerâmica e vidrado Liso,"Avenida Gentil Bittencourt n 1537, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.5,15,-1.4546616,-48.4608888
Azulejo-Plr 7,,,,Cerâmica e vidrado Liso e bisotado,"Travessa Presidente Pernambuco n 204, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4594248,-48.4902092
Azulejo-Plr 8,,,,Cerâmica e vidrado Liso e bisotado,"Travessa Presidente Pernambuco n 204, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4594248,-48.4902092
Azulejo-Plr 9 (Azul),,,,Cerâmica e vidrado Liso,"Travessa São Francisco n 60, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4600087,-48.4966468
Azulejo-Plq 1 (Branco),,,"14,6 x 14,6 cm",Cerâmica e vidrado Liso,"Rua Ó de Almeida n 527, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.6,14.6,-1.447171211269204,-48.49170885410774
Azulejo-Plq 1 (Branco),,,"14,6 x 14,6 cm",Cerâmica e vidrado Liso,"Avenida Conselheiro Furtado n 1881, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.6,14.6,-1.4564462,-48.4809709
Azulejo-Plq 1 (Branco),,,"14,6 x 14,6 cm",Cerâmica e vidrado Liso,"Avenida Governador José Malcher n 459, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.6,14.6,-1.4520293,-48.493545
Azulejo-Plq 2 (Verde),,Servais Werke A.G. Ehrang,15 x 15 cm,Cerâmica e vidrado Liso,"Rua Gama Abreu n 1190, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4565428,-48.4951893
Azulejo-Plq 2 (Verde),,Servais Werke A.G. Ehrang,15 x 15 cm,Cerâmica e vidrado Liso,"Rua Gama Abreu n 1202, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4564865,-48.4951088
Azulejo-Plq 4 (Creme),,,,Cerâmica e vidrado Liso,"Travessa Presidente Pernambuco n 204, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4594248,-48.4902092
